RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023
6181,0,New York,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,128747.9035,129438.5791,130139.7219,131495.6066,132856.5009,134321.6949,135857.0611,137288.1945,138612.617,140070.9061,141817.7777,143549.1337,145185.9406,146676.1338,148276.981,149868.6651,151353.3251,152807.0192,154170.5262,155596.6414,156796.8706,158057.4355,159466.9935,161114.9989,162873.7159,164180.9571,164354.908,163996.3077,163769.0541,164595.6704,165767.9235,167354.0529,168973.1515,170651.3967,171989.1868,173236.8414,174436.3192,175974.2518,177901.1626,180169.6597,182484.8473,185076.7045,187362.0424,189419.6186,190946.1988,192520.7996,194139.1757,195784.3857,197599.5082,199407.9194,201198.3105,202788.208,204623.8303,206626.4874,209010.4464,211256.5973,213937.3231,216936.6049,220351.249,223632.0418,226345.1653,228876.0592,231789.7059,235209.1812,238769.9635,241614.813,244929.2082,248443.9331,252383.534,256389.0844,259885.6918,263792.9703,267205.5084,270645.6158,272969.7349,274688.6395,276587.5013,278665.6818,280497.0521,282204.4146,283147.3705,282795.5575,280651.4952,278948.901,278145.3473,278284.1734,279819.6072,280924.8485,282296.039,281417.1566,280543.9638,279714.5834,279209.9854,279534.9847,279820.2327,280242.6369,280464.1482,280369.5517,279806.7325,278718.8126,276946.4468,275053.5734,272835.0015,270755.703,268719.9518,266955.1811,265273.9514,263189.0994,260844.3819,258208.9067,256083.2923,254031.2256,252246.0754,250270.903,248168.5301,245953.8295,244106.8223,242680.6607,242117.3281,241647.2772,241501.0822,241455.012,241089.7945,240776.916,240594.7481,241281.6911,242323.1657,242975.172,243614.7354,243937.4698,243918.1987,243187.2536,242641.1372,242327.5297,242889.5183,243174.6701,243382.1905,242999.3848,242509.0721,242108.6803,241748.9106,241354.0574,240963.8089,240777.8029,240638.0387,240710.2909,241171.5432,242382.1231,244296.6545,246344.2893,248447.5174,250232.8255,252139.7721,252819.5066,252797.3064,251948.9791,251995.1067,252578.0637,253414.0496,254220.707,255311.7184,257403.351,260098.247,262903.6183,266031.4899,268526.0528,270298.5976,270726.682,271244.1294,272409.3435,274336.4985,276977.977,279985.8256,282653.4279,284862.8829,286338.9216,288556.2095,290543.2115,292815.6191,294056.2249,295282.3817,296420.1124,297950.2757,299823.0588,302092.4434,304354.9213,306983.5364,310321.1792,314586.7715,318243.9924,320914.3283,323265.09,325496.1115,327924.8896,329977.2238,332516.8125,335267.0228,338178.1445,340910.5475,343300.7566,345407.839,347117.8207,349179.6311,352136.8015,355173.1113,358562.8331,361466.3967,365348.5228,368326.7216,371226.999,373594.8446,376750.2081,379392.103,,,,,446721.9952,454715.8231,460924.3479,466894.0546,471630.6309,476176.1391,480345.3181,485200.2695,488060.5726,489073.716,487928.9609,489054.6021,493202.4032,498767.8825,503812.2142,507570.9929,512240.2937,517248.8659,521638.3939,524125.9288,524883.2788,526744.816,528507.675,530607.6702,530834.8909,531230.569,531948.8197,533797.7645,534827.937,535398.7938,535431.0082,537613.0897,540316.3436,543216.0276,545476.3692,547536.1909,550871.513,555135.7046,558965.4691,563277.7309,566879.7742,571410.2692,575161.7342,579326.6869,584651.7521,590286.6613,594494.8925,597772.0446,601827.3311,609371.5565,617210.5396,625029.5248,632159.4687,636571.5901,637704.4341,634661.1884,632306.6429,629447.3682,624996.8545,622077.2706,622026.0477
23534,309,Athens,city,GA,GA,"Athens-Clarke County, GA",Clarke County,110197.631,110361.4395,110587.4024,111106.7017,111727.718,112387.8583,113078.1522,113827.2074,114604.8899,115380.0907,116226.5463,117183.1581,118103.1664,118699.7358,119147.0135,119611.5015,120264.5883,120959.8618,121647.5697,122337.6623,123012.6687,123685.747,124273.2272,124800.1924,125132.8802,125426.3826,125683.3544,126061.6558,126919.4276,127924.2415,129077.9981,129959.8251,130770.5931,131456.3361,131994.4869,132512.6909,132859.5028,133125.1141,133270.8852,133552.2189,133868.8762,134234.8547,134928.0794,135707.2764,136549.4018,137148.5458,137636.2396,138141.2943,138528.5477,139008.9257,139427.4606,139918.5069,140344.5546,140835.2349,141179.5268,141622.8889,142111.0473,142837.4085,143565.6991,144172.1216,144425.4094,144416.7493,144570.8595,145192.5264,146088.2478,146782.6955,147060.2366,147269.5987,147571.2369,147645.5442,148875.9175,150003.5567,151393.5235,151503.7813,151673.9282,151174.7221,150720.7292,150519.6684,151157.3407,151735.404,151938.3508,151939.5436,151928.2026,152105.4798,152430.3399,152763.1115,152876.7546,153052.6974,153281.1614,153541.7174,153576.3614,153562.8834,153502.1506,153658.4877,153695.2413,153857.5183,153948.3699,154270.296,154578.5063,154744.7781,155092.1661,155330.0325,155526.9536,155199.2024,154799.5123,154494.6222,154231.2202,153969.2462,153495.9049,153015.3766,152427.7494,151883.7529,151112.658,150444.2312,148736.0801,146793.6898,144514.9046,143090.7262,141816.7041,140632.3515,139513.1328,139370.4732,139197.4807,139279.9195,138812.556,138878.1286,138930.8523,139167.2031,139129.9608,138970.5601,138589.4594,138037.3786,136983.6984,135714.9271,134757.4415,134226.4858,133436.8752,132179.1542,130867.1152,129729.689,128646.9322,127033.0497,124729.5095,122688.8384,120998.9875,119625.8848,117832.7582,116189.231,115275.914,114905.5332,114943.8083,114922.7826,115280.383,115651.8894,116141.5474,116342.0502,116580.166,117125.766,118231.7362,119528.6363,120604.8638,121099.9024,121295.5912,121563.3906,121840.8861,122202.9068,122352.4316,122824.1055,123451.9358,124481.5376,125493.4904,126396.4111,127076.5448,127250.6839,127312.8707,127215.6549,127366.1638,127515.5196,127950.6209,128361.4209,128648.3697,128816.3562,129130.0553,129605.4162,130074.2476,130206.1662,130369.8137,130580.8572,131274.8478,132030.1184,132843.1307,133517.5134,134245.8358,134954.0477,135666.2826,136490.7377,137424.5357,138225.5157,138729.2465,139083.6614,139588.4102,140100.9739,140484.5944,140655.2081,140970.5164,141775.5198,143015.6236,144567.0347,145871.5476,146929.6647,147960.3077,149044.9774,150346.8788,151801.0392,153101.2202,154092.8369,154682.5955,155567.4127,156797.7599,158168.1459,159500.2363,160469.0977,161595.361,162639.7336,164192.4588,165803.0263,167785.8727,169618.3369,171013.2312,172069.4371,173163.87,174630.3727,175994.8997,177166.4757,178038.0716,178974.3921,179809.6836,181171.244,182947.9187,184988.6492,186988.9182,188824.0716,190784.7445,192532.4638,193913.086,195002.2426,196109.8484,197767.6934,200209.9419,203276.1027,206774.3811,210251.3071,213682.9617,217101.6323,220517.8964,223815.7588,227339.4665,231170.7784,234962.2039,238008.5031,240457.5673,242951.8799,246088.2527,249950.4097,254781.4051,259975.1946,264706.8681,268986.5099,272805.3112,276310.0119,278466.7774,279099.827,279055.1489,279043.5606,279433.143,279545.8355,280602.0773,281883.5712
